file,major_emotion,transcription,whisper_text
Ses01F_impro05_M029.wav,neutral, Well then maybe you can just call him and he can give you more money.  But right now all I can do--,"Well, then maybe you can just call him and he can give you more money. I want money. I want my clothes."
Ses01F_impro05_M030.wav,neutral," Right now all I can do is just give you this fifty dollars, I'm really sorry.","Right now, all I can do is just give you this $50. I'm really sorry."
Ses01F_impro05_M031.wav,neutral, Oh.  My name is Sean. Hi.,"Oh, my name is Sean. Sean, great."
Ses01F_impro05_M032.wav,surprise," Badge number?  Uh, no.  You can just take my employee number I guess.","badge number? No, you can just take my employee number, I guess."
Ses01F_impro05_M033.wav,surprise, Why?  Have I done something wrong?  Have I given you bad service?  I feel like I have done the best I could.,Why? Have I done something wrong? Have I given you bad service? I feel like I've done the best I could. I don't think you've done everything.
Ses01F_impro05_M034.wav,neutral," If you want, you can write a letter.  I can give you the address. Yes.  An angry--","That's what, you know, if you want you can write a letter, I can give you the address. A letter? Yeah."
Ses01F_impro05_M035.wav,neutral," Or you can make a phone call.  But I think a letter might be a little more-- in my impression, letters have more...","Or you can make a phone call, but I think a letter might be a little more. In my impression, letters help more."
Ses01F_impro06_F000.wav,sad, It's okay.,It's okay.
Ses01F_impro06_F001.wav,frustrated," No, no, no.","No, no, no."
Ses01F_impro06_F002.wav,sad, No.,No.
Ses01F_impro06_F003.wav,neutral, That's sweet.,That's three.
Ses01F_impro06_F004.wav,neutral, Thank you.,Thank you.
Ses01F_impro06_F005.wav,sad, I went to see her headstone a week or two ago.,I went to see her headstone a week or two ago.
Ses01F_impro06_F006.wav,sad," I used to go to cemeteries a lot before she died.  I just, you know, I felt like they were urban oasis, you know, there is always this green in the city.","I used to go to cemeteries a lot before she died. I just, you know, they're just, I felt like they were urban oases, you know, there's always this green in the city."
Ses01F_impro06_F007.wav,sad, So I was like wandering around before.  It takes forever to find her headstone; I always lose it. You know.,"So I was like wandering around before. I always, it takes forever to find your headstone. I always lose it, you know."
Ses01F_impro06_F008.wav,sad, So I was looking at this other one and there was like a piece of candy there and I thought that I would take the candy and put it on her headstone.  And-,So I was looking at this other one and there was like a piece of candy there and I thought that I would take the candy and put it on her headstone and
Ses01F_impro06_F009.wav,neutral," this woman came up and, you know, it was hers. It was her person that was there.",this woman it came up and you know it was hers it was her person that was there
Ses01F_impro06_F010.wav,sad," Yeah.  And she was like, that's pathetic, I hope you enjoy it.","Yeah, and she was like, that's pathetic. I hope you enjoy it."
Ses01F_impro06_F011.wav,sad," And I, you know, I mean, I said I was sorry and I brought it back to her kind of and I like put it on the ground and she was like, no, it's fine.  She was like, I would rather have her back, honestly.","And I, you know, I mean, I said I was sorry, and I brought it back to her, kind of, and I, like, put it on the ground, and she was like, no, it's, you know, it's fine. She was like, I'd rather have her back, honestly."
Ses01F_impro06_F012.wav,sad," I don't know.  It just, like, I felt so bad because I shouldn't have done it.  I don't know.  Whatever.",I don't know. It's just like I felt so bad because I shouldn't have done it. I don't know. Whatever.
Ses01F_impro06_F013.wav,sad, I don't know.,I don't know.
Ses01F_impro06_F014.wav,sad, At the cemetery?,That's a cemetery?
Ses01F_impro06_F015.wav,sad, couple hours.,A couple hours.
Ses01F_impro06_F016.wav,neutral," I brought- I brought Chuck with me. He went to Redlands, yeah, for the day.  We ran through the sprinklers.","I brought Chuck with me. We went to Redlands, yeah, for the day. We ran through the sprinklers."
Ses01F_impro06_F017.wav,sad, It was hot.[LIPSMACK],It's hot.
Ses01F_impro06_F018.wav,neutral, Yeah.  It's huge.  Redlands is an old city so they have lots and lots of stones.,"Yeah, it's huge. Redlands is an old city, so there's lots and lots of stones."
Ses01F_impro06_F019.wav,neutral, Yeah.,Yeah.
Ses01F_impro06_F020.wav,sad," It's weird.  Whenever I go back to town, I think of her.  I mean, it's like ... I mean we grew up together and she died when we were twenty one.  And yeah.  She had cancer, she had two brain tumors.",it's weird whenever I go back to town I think of her I mean it's like I mean we grew up together and she died when we were 21 and yeah she had cancer she had two brain tumors
Ses01F_impro06_F021.wav,sad," My best friend Heather.  She's got a- we have a- we built this like little--  There's a park, Prospect Park.  And there is like a garden section of it that we set up for her.","My best friend Heather. She's got a, we have a, we built this like little, there's a park, prospect park and there's like a garden section of it that we set up for her."
Ses01F_impro06_F022.wav,sad, She used to have these poetry parties on Memorial Day.,She used to have these poetry parties on Memorial Day.
Ses01F_impro06_F023.wav,sad, Umm. Yeah.,"Um, yeah."
Ses01F_impro06_F024.wav,sad," And the last time before she died, I remember she couldn't really stand, umm...",and the last one before she died I remember she couldn't really stand
Ses01F_impro06_F025.wav,sad," But I mean she could, but it was- so it was kind of sitting at her feet holding her up and she had these poems she had memorized.  And I remember looking up, she had curly red hair and there was this palm tree right behind her and it was like a crown growing right out of her head.  It was cool.","But, I mean, she could, but it was, so I, it was kind of sitting at her feet, like holding her up, and she had these poems she had memorized, and I remember looking up, she had curly red hair, and there was this palm tree right behind her, and it's like, it was like, this crown, you know, growing out of her head, it's cool."
Ses01F_impro06_F026.wav,sad," Some, I guess.  She memorized this one, John Dunn, it's called, Death Be Not Proud. and-","Some, I guess. She memorized this one, John Dunn. It's called Death, Be Not Proud."
Ses01F_impro06_F027.wav,neutral," There's another one, I can't remember.",There's another one. I can't remember.
Ses01F_impro06_F028.wav,sad," I remember, too, when we were--  she died at U.C.L.A.  She had brain surgery and there was not much hope to begin with, but I gave blood for her surgery, her mom and I before, so we dropped her off in the waiting room and then we were giving blood and came back.  And she, in her wheelchair, like can hardly do anything, reciting her poetry for these people like in the waiting room.  All she needs is a God damn audience.  You know?",remember too when we were she died at UCLA and she was she had brain surgery and there wasn't much hope to begin with but I gave blood for her surgery her mom and I before so we dropped her off in a waiting room and then we were giving blood and came back and she's in her wheelchair like can hardly do anything reciting her poetry for these people like in the waiting room all she needs is a goddamn audience you know
Ses01F_impro06_M000.wav,sad," I'm sorry, Joy.",I'm sorry Joy.
Ses01F_impro06_M001.wav,neutral, Is there anything I can get you?  Do you want me to take care of anything for you or...?,Is there anything I can get you? Do you want me to take care of anything for you?
Ses01F_impro06_M002.wav,neutral, ...pick up anything?,Pick up anything.
Ses01F_impro06_M003.wav,sad, You know you are welcome to stay at my house if you want to just check out for a couple days and hang out.,"You know, you're welcome to stay at my house if you want to just check out for a couple days and hang out."
Ses01F_impro06_M004.wav,neutral, Hmm.,"You know, there's a lot of streams."
Ses01F_impro06_M005.wav,neutral, Oh.  She was there?,"No, she was there. No, she was there."
Ses01F_impro06_M006.wav,neutral, Mmhmm.,Mm-hmm.
Ses01F_impro06_M007.wav,sad, Yeah.,Yeah.
Ses01F_impro06_M008.wav,neutral, How long were you there for?,How long were you there for?
Ses01F_impro06_M009.wav,neutral, Mmhmm.,Mm-hmm.
Ses01F_impro06_M010.wav,neutral, Oh really?,"Oh, really?"
Ses01F_impro06_M011.wav,neutral, You ran through the sprinklers in the cemetery?,You ran through the sprinklers in the cemetery?
Ses01F_impro06_M012.wav,neutral, Is it a big cemetery?,Is it a big cemetery?
Ses01F_impro06_M013.wav,neutral," Oh, so they're like really old too, really old ones?","Oh, so they're like really old too, really old ones?"
Ses01F_impro06_M014.wav,neutral, Mmhmm.,Mm-hmm. I was worried.
Ses01F_impro06_M015.wav,neutral, Mmhmm.,Hmm.
Ses01F_impro06_M016.wav,neutral, So she wrote a lot of poetry?,So she wrote a lot of poetry?
Ses01F_impro06_M017.wav,sad, Mmhmm.Mmhmm.Mmhmm.,I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry.
Ses01F_impro07_F000.wav,excited," Yes.  There's a big envelope it says, you're in. I know.","Yes. There's a big envelope. It says, you're in. I'm sorry."
Ses01F_impro07_F001.wav,excited, So I have to move back to the ghetto but...I know.,so i have to move back to the ghetto but you know what do you
Ses01F_impro07_F002.wav,excited," I'm really excited.  Yeah. I don't know how I'm going to pay for anything, but... I also- Yeah.  Loans, too, yeah. I applied, though, for a bunch of grants and scholarships so I'm still waiting to hear on that.","I'm really excited. Yeah. I don't know how I'm going to pay for anything, but I also, I, I, yeah, loans too. Yeah. I applied though for a bunch of grants and scholarships, so I'm still waiting to hear on that. Oh, good."
Ses01F_impro07_F003.wav,excited," Oh- I know, I know, I know, I know.","I know, I know, I know, I know."
Ses01F_impro07_F004.wav,excited," I don't know.  I spend so much time commuting as it is, I'd rather.",I don't know. I spend so much time commuting it as it is.
Ses01F_impro07_F005.wav,excited, I know. We should throw a party.,I know! We should throw a party!
Ses01F_impro07_F006.wav,excited," At Arapaho we could afford that. [GARBAGE]. Yeah.  So what are you doing this summer, though?  You're staying around, too, yeah?","At Arapahoe. At Arapahoe. Yeah, so what are you doing this summer though? You're staying around too, yeah?"
Ses01F_impro07_F007.wav,excited, It's a relief too. I mean I was thinking I was going to have to pack up all of my stuff but yeah. Hooray for U.S.C.,"It's a relief, too. I mean, I was thinking I was going to have to pack up all my stuff, but yeah. Yeah. Hooray for you. So much, so much for me."
Ses01F_impro07_F008.wav,excited," Umm. It's...It's uhh...It's Critical Studies. It's a really prestigious program, so they say.","It's Critical Studies. It's a really prestigious program, so they say."
Ses01F_impro07_F009.wav,excited, Yeah.  I'm not sure.,"Yeah, I'm not sure."
Ses01F_impro07_F010.wav,excited, Umm...P.h.D. [LAUGHTER],"Um, PhD. That's good."
