file,major_emotion,transcription,whisper_text,char_count_raw,word_count_raw,whisper_len,transcript_len,len_diff,wer,major_emotion_lower,char_count,word_count,unique_words,avg_word_len,punct_count,question_count,exclamation_count,sentence_count,avg_sent_len,emotion,cleaned_text,cleaned_word_count
Ses01F_impro04_F000.wav,neutral," Uh, what?  Craig's List?  Oh the internet thing?","Craigslist. Oh, the internet thing?",35,5,5,8,-3,0.625,neutral,35,5,5,6.2,3,1,0,2,2.5,neutral,"craigslist. oh, the internet thing?",5
Ses01F_impro04_F001.wav,neutral, I don't know.  Isn't that-- that's all like escort services and things like that.,I don't know isn't that that's all like escort services and things like that.,77,14,14,14,0,0.14285714285714285,neutral,77,14,13,4.571,4,0,0,1,14.0,neutral,i don t know isn t that that s all like escort services and things like that.,17
Ses01F_impro04_F002.wav,frustrated," I don't know.  I mean I've been looking for so long that I just figured that--  I mean, I think things like Monster are a lot more reliable than just some random free board.","I don't know. I mean, I've been looking for so long, I just figured that... I mean, I think things like Monster are a lot more reliable than just some random free board.",169,33,33,34,-1,0.11764705882352941,frustrated,169,33,27,4.152,10,0,0,3,11.0,frustrated,"i don t know. i mean, i ve been looking for so long, i just figured that... i mean, i think things like monster are a lot more reliable than just some random free board.",35
Ses01F_impro04_F003.wav,frustrated, What kind of a job?,What kind of a job?,19,5,5,5,0,0.0,frustrated,19,5,5,3.0,1,1,0,1,5.0,frustrated,what kind of a job?,5
Ses01F_impro04_F004.wav,frustrated, Really?,"Really? Yeah, it's good.",24,4,4,1,3,3.0,frustrated,24,4,4,5.25,4,1,0,2,2.0,frustrated,"really? yeah, it s good.",5
Ses01F_impro04_F005.wav,neutral, He just...,He just...,10,2,2,2,0,0.0,neutral,10,2,2,4.5,3,0,0,1,2.0,neutral,he just...,2
Ses01F_impro04_F006.wav,neutral, you know what?  I heard about that job.  I applied for that.,You know what? I heard about that job. I applied for that.,58,12,12,12,0,0.0,neutral,58,12,11,3.917,3,1,0,3,4.0,neutral,you know what? i heard about that job. i applied for that.,12
Ses01F_impro04_F007.wav,frustrated, Yeah.  I saw a posting at the theatre.,"Yeah, I saw a posting at the theater.",37,8,8,8,0,0.25,frustrated,37,8,8,3.75,2,0,0,1,8.0,frustrated,"yeah, i saw a posting at the theater.",8
Ses01F_impro04_F008.wav,frustrated, He got it?,He got it?,10,3,3,3,0,0.0,frustrated,10,3,3,2.667,1,1,0,1,3.0,frustrated,he got it?,3
Ses01F_impro04_F009.wav,neutral, Yeah.,Yeah.,5,1,1,1,0,0.0,neutral,5,1,1,5.0,1,0,0,1,1.0,neutral,yeah.,1
Ses01F_impro04_F010.wav,neutral, What did he do?  What was so great?  I don't understand why they would pick him over me.,What did he do? What was so great? I don't understand why they would pick him over me.,86,18,18,18,0,0.0,neutral,86,18,17,3.833,4,2,0,3,6.0,neutral,what did he do? what was so great? i don t understand why they would pick him over me.,19
Ses01F_impro04_F011.wav,frustrated, A resume?,A résumé?,9,2,2,2,0,0.5,frustrated,9,2,2,4.0,1,1,0,1,2.0,frustrated,a r sum ?,4
Ses01F_impro04_F012.wav,frustrated, No.,No.,3,1,1,1,0,0.0,frustrated,3,1,1,3.0,1,0,0,1,1.0,frustrated,no.,1
Ses01F_impro04_F013.wav,neutral, I just- I mean I call people up and I tell them what I'm good at.,"I just, I mean, I call people up and I tell them what I'm good at.",66,16,16,16,0,0.125,neutral,66,16,13,3.188,4,0,0,1,16.0,neutral,"i just, i mean, i call people up and i tell them what i m good at.",17
Ses01F_impro04_F014.wav,neutral, Yeah.,done and I'll write it out.,27,6,6,1,5,6.0,neutral,27,6,6,3.667,2,0,0,1,6.0,neutral,done and i ll write it out.,7
Ses01F_impro04_F015.wav,frustrated, I don't like- I don't like sending things in the mail.  I don't want my information out there.,I don't like sending things in the mail. I don't want my information out there.,79,15,15,18,-3,0.16666666666666666,frustrated,79,15,13,4.333,4,0,0,2,7.5,frustrated,i don t like sending things in the mail. i don t want my information out there.,17
Ses01F_impro04_F016.wav,frustrated, I'm there in front of them.  I'm telling them what I'm good at.,I'm there in front of them. I'm telling them what I'm good at.,62,13,13,13,0,0.0,frustrated,62,13,11,3.846,5,0,0,2,6.5,frustrated,i m there in front of them. i m telling them what i m good at.,16
Ses01F_impro04_F017.wav,frustrated, Why?  It's a piece of paper.,Why? It's a piece of paper.,27,6,6,6,0,0.0,frustrated,27,6,6,3.667,3,1,0,2,3.0,frustrated,why? it s a piece of paper.,7
Ses01F_impro04_F018.wav,frustrated," I just don't want this paper trail, you know.  I just don't want things following me around, like-.","I just don't want this paper trail, you know? I just don't want things following me around, like...",99,18,18,18,0,0.1111111111111111,frustrated,99,18,14,4.556,8,1,0,2,9.0,frustrated,"i just don t want this paper trail, you know? i just don t want things following me around, like...",20
Ses01F_impro04_F019.wav,frustrated," It's just-- You know, I've had this problem before.  You're not the first person to tell me that I need a resume but...","It's just, I mean, you know, I've had this problem before, like, you're not the first person to tell me that I need a resume, but...",132,26,26,23,3,0.2608695652173913,frustrated,132,26,25,4.115,12,0,0,1,26.0,frustrated,"it s just, i mean, you know, i ve had this problem before, like, you re not the first person to tell me that i need a resume, but...",29
Ses01F_impro04_F020.wav,angry, ..I just-..I just think it's kind of prejudiced and they are really discriminating against people who just aren't that way.,I just think it's kind of prejudiced and they're really discriminating against people who just aren't that way.,111,18,18,20,-2,0.2,angry,111,18,17,5.222,4,0,0,1,18.0,angry,i just think it s kind of prejudiced and they re really discriminating against people who just aren t that way.,21
Ses01F_impro04_F021.wav,frustrated," That's baloney, that's baloney.",That's baloney. That's baloney.,31,4,4,4,0,0.25,frustrated,31,4,2,7.0,4,0,0,2,2.0,frustrated,that s baloney. that s baloney.,6
Ses01F_impro04_F022.wav,frustrated, Please.,Please.,7,1,1,1,0,0.0,frustrated,7,1,1,7.0,1,0,0,1,1.0,frustrated,please.,1
Ses01F_impro04_F023.wav,frustrated, you think that you're better than me because I don't have a car?,Do you think that you're better than me because I don't have a car? I do.,73,16,16,13,3,0.23076923076923078,frustrated,73,16,15,3.625,4,1,0,2,8.0,frustrated,do you think that you re better than me because i don t have a car? i do.,18
Ses01F_impro04_F024.wav,frustrated," You know, you're riding the bus, too.","You know, you're riding the bus too.",36,7,7,7,0,0.14285714285714285,frustrated,36,7,7,4.286,3,0,0,1,7.0,frustrated,"you know, you re riding the bus too.",8
Ses01F_impro04_F025.wav,frustrated, Why?  What choice?,Why? What choice?,17,3,3,3,0,0.0,frustrated,17,3,3,5.0,2,2,0,2,1.5,frustrated,why? what choice?,3
Ses01F_impro04_F026.wav,frustrated, You're saving the environment. mmhmm,You're saving the environment. Yes.,35,5,5,5,0,0.2,frustrated,35,5,5,6.2,3,0,0,2,2.5,frustrated,you re saving the environment. yes.,6
Ses01F_impro04_F027.wav,frustrated, Interesting.  That's fantastic.,Interesting. That's fantastic.,30,3,3,3,0,0.0,frustrated,30,3,3,9.333,3,0,0,2,1.5,frustrated,interesting. that s fantastic.,4
Ses01F_impro04_F028.wav,angry, I'm not frustrated.,I'm not frustrated.,19,3,3,3,0,0.0,angry,19,3,3,5.667,2,0,0,1,3.0,angry,i m not frustrated.,4
Ses01F_impro04_F029.wav,angry, Who do you think you are?,Who do you think you are?,25,6,6,6,0,0.0,angry,25,6,5,3.333,1,1,0,1,6.0,angry,who do you think you are?,6
Ses01F_impro04_F030.wav,angry, You are so high and mighty.  I just--,You are so high and mighty. I just...,37,8,8,8,0,0.125,angry,37,8,8,3.75,4,0,0,2,4.0,angry,you are so high and mighty. i just...,8
Ses01F_impro04_F031.wav,angry, Oh.  I'm saving the environment. I'm riding this car because I- I want to.,"Oh, I'm saving the environment. I'm renting this car because I want to.",71,13,13,14,-1,0.21428571428571427,angry,71,13,12,4.538,5,0,0,2,6.5,angry,"oh, i m saving the environment. i m renting this car because i want to.",15
Ses01F_impro04_F032.wav,angry," The bus, I'm riding the bus because I want to.",The bus. I'm riding the bus because I want to. You know why?,60,13,13,10,3,0.4,angry,60,13,12,3.692,4,1,0,3,4.333,angry,the bus. i m riding the bus because i want to. you know why?,14
Ses01F_impro04_F033.wav,angry, I can not-- you are not here by choice.  Nobody would ride this bus by choice.,"I cannot, you are not here by choice. Nobody would ride this bus by choice.",75,15,15,16,-1,0.125,angry,75,15,13,4.067,3,0,0,2,7.5,angry,"i cannot, you are not here by choice. nobody would ride this bus by choice.",15
Ses01F_impro04_M000.wav,neutral," Have you tried, uh, Craig's List?",Have you tried Craigslist?,26,4,4,6,-2,0.6666666666666666,neutral,26,4,4,5.75,1,1,0,1,4.0,neutral,have you tried craigslist?,4
Ses01F_impro04_M001.wav,neutral, Yeah.,Yeah.,5,1,1,1,0,0.0,neutral,5,1,1,5.0,1,0,0,1,1.0,neutral,yeah.,1
Ses01F_impro04_M002.wav,neutral, No.  There's regular jobs on there.,"No, there's regular jobs on there.",34,6,6,6,0,0.16666666666666666,neutral,34,6,6,4.833,3,0,0,1,6.0,neutral,"no, there s regular jobs on there.",7
Ses01F_impro04_M003.wav,neutral, Uh huh.,Mm-hmm.,7,1,1,2,-1,1.0,neutral,7,1,1,7.0,2,0,0,1,1.0,neutral,mm hmm.,2
Ses01F_impro04_M004.wav,neutral, I'm just saying I have a friend that got a good job on it so I was just recommending it.,"I'm just saying I have a friend that got a good job on it, so I was just recommending it.",89,20,20,20,0,0.05,neutral,89,20,17,3.5,3,0,0,1,20.0,neutral,"i m just saying i have a friend that got a good job on it, so i was just recommending it.",21
Ses01F_impro04_M005.wav,neutral, He's like a manager for a theatre.,He's like a manager for a theater.,34,7,7,7,0,0.14285714285714285,neutral,34,7,6,4.0,2,0,0,1,7.0,neutral,he s like a manager for a theater.,8
Ses01F_impro04_M006.wav,neutral, He's like a house manager. Yeah.  It's a good job.,"It's like a house manager. Yeah, it's a good job.",49,10,10,10,0,0.2,neutral,49,10,8,4.0,5,0,0,2,5.0,neutral,"it s like a house manager. yeah, it s a good job.",12
Ses01F_impro04_M007.wav,neutral, You did?,You did?,8,2,2,2,0,0.0,neutral,8,2,2,3.5,1,1,0,1,2.0,neutral,you did?,2
Ses01F_impro04_M008.wav,neutral, Yeah.,Yeah.,5,1,1,1,0,0.0,neutral,5,1,1,5.0,1,0,0,1,1.0,neutral,yeah.,1
Ses01F_impro04_M009.wav,neutral, You've been looking for a job for a long time; that was a long time ago.  Right?,"You've been looking for a job for a long time. That was a long time ago, right?",79,17,17,17,0,0.11764705882352941,neutral,79,17,13,3.706,4,1,0,2,8.5,neutral,"you ve been looking for a job for a long time. that was a long time ago, right?",18
Ses01F_impro04_M010.wav,neutral, Hmm.,Huh.,4,1,1,1,0,1.0,neutral,4,1,1,4.0,1,0,0,1,1.0,neutral,huh.,1
Ses01F_impro04_M011.wav,neutral, I don't know.  He had a really good resume I guess and--,"I don't know, you have a really good resume, I guess.",53,11,11,12,-1,0.5,neutral,53,11,10,3.909,4,0,0,1,11.0,neutral,"i don t know, you have a really good resume, i guess.",12
Ses01F_impro04_M012.wav,neutral, Yeah.  Do you have a resume?,Yeah. Do you have a resume?,27,6,6,6,0,0.0,neutral,27,6,6,3.667,2,1,0,2,3.0,neutral,yeah. do you have a resume?,6
Ses01F_impro04_M013.wav,neutral, It's kind of helpful when getting a job.,It's kind of helpful when getting a job.,40,8,8,8,0,0.0,neutral,40,8,8,4.125,2,0,0,1,8.0,neutral,it s kind of helpful when getting a job.,9
Ses01F_impro04_M014.wav,neutral, Well maybe we should sit down some time and you can just tell me all the stuff that you have done and I'll write it out.,Well then maybe we should sit down sometime and you can just tell me all the stuff that you've done and I'll write it out.,122,25,25,26,-1,0.19230769230769232,neutral,122,25,24,3.92,3,0,0,1,25.0,neutral,well then maybe we should sit down sometime and you can just tell me all the stuff that you ve done and i ll write it out.,27
Ses01F_impro04_M015.wav,neutral," No.  You can- or you can just bring it in person.  But they need, generally, something to see, you know, what kind of what that you've done, what kind of--",there no you can't or you can just bring it in person but they need generally something to see you know what kind of work you've done what kind of,146,30,30,30,0,0.4,neutral,146,30,25,3.9,2,0,0,1,30.0,neutral,there no you can t or you can just bring it in person but they need generally something to see you know what kind of work you ve done what kind of,32
Ses01F_impro04_M016.wav,neutral," Yeah.  But the piece of paper helps, too.","Yeah, but the piece of paper helps too.",39,8,8,8,0,0.25,neutral,39,8,8,4.0,2,0,0,1,8.0,neutral,"yeah, but the piece of paper helps too.",8
Ses01F_impro04_M017.wav,neutral," No.  But it has an outline, you know.","No, but it has an outline. I just don't have this paper.",56,12,12,8,4,1.0,neutral,56,12,12,3.75,4,0,0,2,6.0,neutral,"no, but it has an outline. i just don t have this paper.",13
Ses01F_impro04_M018.wav,neutral," I know.  Okay.  Well, um. Maybe--","I don't know. Okay. Well, um... It's just, you know, I've had this",66,13,13,6,7,1.5,neutral,66,13,13,4.154,11,0,0,4,3.25,neutral,"i don t know. okay. well, um... it s just, you know, i ve had this",16
Ses01F_impro04_M019.wav,neutral, Yeah.,"or like, you're not first.",26,5,5,1,4,5.0,neutral,26,5,5,4.4,3,0,0,1,5.0,neutral,"or like, you re not first.",6
Ses01F_impro04_M020.wav,neutral," Okay, yeah.  I would imagine.","Yeah, I would imagine.",22,4,4,5,-1,0.4,neutral,22,4,4,4.75,2,0,0,1,4.0,neutral,"yeah, i would imagine.",4
Ses01F_impro04_M021.wav,neutral," Well, sometimes you have to do things that you don't necessarily like to do to have a job. But the job affords you money, you won't have to be taking the bus right now.","Well, sometimes you have to do things you don't necessarily like to do to have a job, but, you know, the job affords you, you know, money. You wouldn't have to be taking the bus right now.",188,37,37,34,3,0.2647058823529412,neutral,188,37,25,4.108,10,0,0,2,18.5,neutral,"well, sometimes you have to do things you don t necessarily like to do to have a job, but, you know, the job affords you, you know, money. you wouldn t have to be taking the bus right now.",39
Ses01F_impro04_M022.wav,neutral, maybe get a car.,Maybe get a car.,16,4,4,4,0,0.0,neutral,16,4,4,3.25,1,0,0,1,4.0,neutral,maybe get a car.,4
Ses01F_impro04_M023.wav,neutral," I just, you know, think you should try a little harder maybe.","I think you should try a little harder, maybe.",46,9,9,12,-3,0.3333333333333333,neutral,46,9,9,4.222,2,0,0,1,9.0,neutral,"i think you should try a little harder, maybe.",9
Ses01F_impro04_M024.wav,neutral, I didn't say that.,I didn't say that.,18,4,4,4,0,0.0,neutral,18,4,4,3.75,2,0,0,1,4.0,neutral,i didn t say that.,5
Ses01F_impro04_M025.wav,neutral," I am riding the bus, but by choice.","I am running the bus, but by choice.",36,8,8,8,0,0.125,neutral,36,8,8,3.625,2,0,0,1,8.0,neutral,"i am running the bus, but by choice.",8
Ses01F_impro04_M026.wav,neutral," To save the environment, carpool.","to save the environment, carpool.",33,5,5,5,0,0.0,neutral,33,5,5,5.8,2,0,0,1,5.0,neutral,"to save the environment, carpool.",5
Ses01F_impro04_M027.wav,neutral, Yes.  One less car at a time.,"Yes, one less car at a time.",28,7,7,7,0,0.14285714285714285,neutral,28,7,7,3.143,2,0,0,1,7.0,neutral,"yes, one less car at a time.",7
Ses01F_impro04_M028.wav,neutral, Mmhmm.,That's fantastic.,17,2,2,1,1,2.0,neutral,17,2,2,8.0,2,0,0,1,2.0,neutral,that s fantastic.,3
Ses01F_impro04_M029.wav,frustrated," You know, you don't have to take out your frustration on me, you know, just because...","You know, you don't have to take out your frustration on me, you know, just because...",86,16,16,16,0,0.0,frustrated,86,16,13,4.438,7,0,0,1,16.0,frustrated,"you know, you don t have to take out your frustration on me, you know, just because...",17
Ses01F_impro04_M030.wav,frustrated, ...you can't get a job and refuse to have a resume.,You can't get a job and refuse to have a resume.,48,11,11,11,0,0.09090909090909091,frustrated,48,11,10,3.455,2,0,0,1,11.0,frustrated,you can t get a job and refuse to have a resume.,12
Ses01F_impro04_M031.wav,neutral, I don't think I'm anyone.,I don't think I'm...,20,4,4,5,-1,0.4,neutral,20,4,4,4.25,5,0,0,1,4.0,neutral,i don t think i m...,6
Ses01F_impro04_M032.wav,neutral, I- I-I didn't-- okay.,"I, I, I didn't, I don't know.",29,7,7,4,3,1.75,neutral,29,7,5,3.286,6,0,0,1,7.0,neutral,"i, i, i didn t, i don t know.",9
Ses01F_impro04_M033.wav,frustrated, What?  No.,What? No.,9,2,2,2,0,0.0,frustrated,9,2,2,4.0,2,1,0,2,1.0,frustrated,what? no.,2
Ses01F_impro04_M034.wav,frustrated, What? Oh.  So now you're...,"What? Oh, so now you're...",26,5,5,5,0,0.2,frustrated,26,5,5,4.4,6,1,0,2,2.5,frustrated,"what? oh, so now you re...",6
Ses01F_impro04_M035.wav,frustrated, you know what?  You don't have to take your anger and your hurt out on me.,You know what? You don't have to take your anger and your hurt out on me.,73,16,16,16,0,0.0,frustrated,73,16,14,3.625,3,1,0,2,8.0,frustrated,you know what? you don t have to take your anger and your hurt out on me.,17
Ses01F_impro04_M036.wav,frustrated, Why not?,Why not?,8,2,2,2,0,0.0,frustrated,8,2,2,3.5,1,1,0,1,2.0,frustrated,why not?,2
Ses01F_impro05_F000.wav,frustrated, Hi.,Hi.,3,1,1,1,0,0.0,frustrated,3,1,1,3.0,1,0,0,1,1.0,frustrated,hi.,1
Ses01F_impro05_F001.wav,frustrated, Yeah. This is the fourth line that I have been in.,"Yeah, this is the fourth line I've been in.",43,9,9,11,-2,0.36363636363636365,frustrated,43,9,9,3.889,3,0,0,1,9.0,frustrated,"yeah, this is the fourth line i ve been in.",10
